shapefile_path,layer_name,status,error,crs,epsg,geometry_types,bbox,obb_bbox,feature_count,has_geometry,has_timestamp,min_date,max_date,field_count,field_names,field_types,first_word,Species,activity,memory_mb,has_z
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\004_Shusha\Shapefiles\20220626_Shusha_RP_Tracklog.shp,20220626_Shusha_RP_Tracklog,success,,EPSG:32636,32636.0,MultiLineString,"[np.float64(664939.2473511155), np.float64(3090837.317394304), np.float64(688586.8297191149), np.float64(3104193.903796272)]","[(664939.2473511155, 3104193.903796272), (688597.3423355971, 3091165.2651705835), (688129.8667213147, 3090316.3980856515), (664471.7717561941, 3103345.03669455)]",1.0,True,False,,,15.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, gpxtrkx_Tr, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, gpxtrkx_Tr:object, geometry:geometry",20220626_Shusha,,Survey,0.001,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\004_Shusha\Shapefiles\20220626_Shusha_RP_Waypoints.shp,20220626_Shusha_RP_Waypoints,success,,EPSG:32636,32636.0,Point,"[np.float64(687190.6357127813), np.float64(3090839.609052577), np.float64(687761.1359950352), np.float64(3091319.9810320307)]","[(687761.1359950352, 3091083.469955139), (687190.6357127813, 3090839.609052577), (687088.5736094632, 3091078.3787802984), (687659.0738917022, 3091322.2396829403)]",9.0,True,False,,,24.0,"ele, time, magvar, geoidheigh, name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, sym, type, fix, sat, hdop, vdop, pdop, ageofdgpsd, dgpsid, geometry","ele:float64, time:object, magvar:float64, geoidheigh:float64, name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, sym:object, type:object, fix:object, sat:float64, hdop:float64, vdop:float64, pdop:float64, ageofdgpsd:float64, dgpsid:float64, geometry:geometry",20220626_Shusha,,Survey,0.005,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\004_Shusha\Shapefiles\Shusha_FOV.shp,Shusha_FOV,success,,EPSG:3857,3857.0,MultiPolygon,"[np.float64(3860311.5092361127), np.float64(3240025.3091963804), np.float64(3886971.688753071), np.float64(3255697.170627772)]","[(3860345.452781046, 3255715.269138139), (3887120.726990796, 3240598.9099157527), (3886434.5404007654, 3239383.482718503), (3859659.266191015, 3254499.8419408896)]",1.0,True,False,,,17.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, gpxtrkx_Tr, layer, path, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, gpxtrkx_Tr:object, layer:object, path:object, geometry:geometry",Shusha_FOV,,Survey,0.001,False
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\004_Shusha\Shapefiles\Shusha_FOV_Clipped.shp,Shusha_FOV_Clipped,success,,EPSG:3857,3857.0,Polygon,"[np.float64(3885260.2015345306), np.float64(3240025.3091963804), np.float64(3886694.9108077763), np.float64(3241271.2221961706)]","[(3885552.8563526343, 3241310.5708563235), (3886760.693420343, 3240810.237055028), (3886269.3839935665, 3239624.185391441), (3885061.5469258577, 3240124.5191927366)]",1.0,True,False,,,18.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, gpxtrkx_Tr, layer, path, Area, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, gpxtrkx_Tr:object, layer:object, path:object, Area:float64, geometry:geometry",Shusha_FOV,,Survey,0.001,False
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\004_Shusha\Shapefiles\Shusha_tracklog_3857_1.shp,Shusha_tracklog_3857_1,success,,EPSG:3857,3857.0,LineString,"[np.float64(3885350.7197208256), np.float64(3240203.7269744137), np.float64(3886901.797960984), np.float64(3240729.720293616)]","[(3885366.067911981, 3240754.6452031713), (3886919.282988765, 3240634.622681473), (3886879.1689042114, 3240115.505102222), (3885325.9538274277, 3240235.5276239207)]",1.0,True,False,,,14.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, geometry:geometry",Shusha_tracklog,,Survey,0.001,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\004_Shusha\Shapefiles\Shusha_tracklog_3857_2.shp,Shusha_tracklog_3857_2,success,,EPSG:3857,3857.0,MultiLineString,"[np.float64(3885836.148965666), np.float64(3240242.5170329246), np.float64(3886921.6909988914), np.float64(3241177.5778185083)]","[(3886066.0244236877, 3241360.9968391503), (3886942.167397439, 3240364.8762468165), (3886531.025101891, 3240003.253933019), (3885654.8821281395, 3240999.3745253533)]",1.0,True,False,,,14.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, geometry:geometry",Shusha_tracklog,,Survey,0.001,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\004_Shusha\Shapefiles\Shusha_tracklog_3857_3.shp,Shusha_tracklog_3857_3,success,,EPSG:3857,3857.0,LineString,"[np.float64(3885351.3448799537), np.float64(3240240.457662786), np.float64(3886904.167964075), np.float64(3241277.607161506)]","[(3886749.8247646037, 3240064.439926716), (3885314.1048918567, 3240709.500081312), (3885579.029847823, 3241299.1474519614), (3887014.7497205706, 3240654.087297366)]",1.0,True,False,,,15.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, gpxtrkx_Tr, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, gpxtrkx_Tr:object, geometry:geometry",Shusha_tracklog,,Survey,0.001,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\004_Shusha\Shapefiles\Shusha_tracklog_3857_4.shp,Shusha_tracklog_3857_4,success,,EPSG:3857,3857.0,MultiLineString,"[np.float64(3860364.3024052163), np.float64(3240276.396385653), np.float64(3886880.551979381), np.float64(3255647.175874786)]","[(3860364.4050417864, 3255647.175874786), (3886908.133007757, 3240443.012698442), (3886699.11065763, 3240078.0973861883), (3860155.383013839, 3255282.261598178)]",1.0,True,False,,,15.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, gpxtrkx_Tr, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, gpxtrkx_Tr:object, geometry:geometry",Shusha_tracklog,,Survey,0.001,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\004_Shusha\Shapefiles\Shusha_tracklog_3857_5.shp,Shusha_tracklog_3857_5,success,,EPSG:3857,3857.0,MultiLineString,"[np.float64(3860366.336490612), np.float64(3240274.273634148), np.float64(3886899.49328017), np.float64(3255641.9845950725)]","[(3886718.400449806, 3240088.936259604), (3860365.8832736034, 3255641.217171021), (3860659.777165671, 3256139.2048220155), (3887012.2943418734, 3240586.9239105987)]",1.0,True,False,,,15.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, gpxtrkx_Tr, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, gpxtrkx_Tr:object, geometry:geometry",Shusha_tracklog,,Survey,0.001,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\004_Shusha\Shapefiles\Shusha_tracklog_3857_6.shp,Shusha_tracklog_3857_6,success,,EPSG:3857,3857.0,MultiLineString,"[np.float64(3860361.5031986968), np.float64(3240274.5482183364), np.float64(3886876.7917071697), np.float64(3255623.2600827194)]","[(3886709.6351705603, 3240101.597508996), (3860269.415720272, 3255464.467473732), (3860544.141926297, 3255937.284153996), (3886984.3613765854, 3240574.4141892595)]",1.0,True,False,,,15.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, gpxtrkx_Tr, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, gpxtrkx_Tr:object, geometry:geometry",Shusha_tracklog,,Survey,0.001,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\004_Shusha\Shapefiles\Shusha_tracklog_3857_7.shp,Shusha_tracklog_3857_7,success,,EPSG:3857,3857.0,MultiLineString,"[np.float64(3860361.521855843), np.float64(3240075.2970833797), np.float64(3886902.4511058326), np.float64(3255639.54226536)]","[(3860361.521855843, 3255639.54226536), (3886914.764323498, 3240423.125638234), (3886368.20632967, 3239469.3604871174), (3859814.9634973, 3254685.77631129)]",1.0,True,False,,,15.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, gpxtrkx_Tr, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, gpxtrkx_Tr:object, geometry:geometry",Shusha_tracklog,,Survey,0.001,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\004_Shusha\Shapefiles\Shusha_tracklog_3857_Clipped.shp,Shusha_tracklog_3857_Clipped,success,,EPSG:3857,3857.0,MultiLineString,"[np.float64(3885310.196520738), np.float64(3240075.2970833797), np.float64(3886689.5900386986), np.float64(3241271.2221961706)]","[(3885573.22167837, 3241292.2924866355), (3886753.8098687134, 3240815.869324274), (3886294.753431072, 3239678.316300417), (3885114.1652407288, 3240154.7394627784)]",7.0,True,False,,,18.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, gpxtrkx_Tr, layer, path, Length, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, gpxtrkx_Tr:object, layer:object, path:object, Length:float64, geometry:geometry",Shusha_tracklog,,Survey,0.006,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\004_Shusha\Shapefiles\Shusha_tracklog_3857_Merged.shp,Shusha_tracklog_3857_Merged,success,,EPSG:3857,3857.0,"LineString, MultiLineString","[np.float64(3860361.5031986968), np.float64(3240075.2970833797), np.float64(3886921.6909988914), np.float64(3255647.175874786)]","[(3860364.4050417864, 3255647.175874786), (3887052.639217808, 3240579.9432800533), (3886415.605464334, 3239451.580332406), (3859727.3708981904, 3254518.8122737925)]",7.0,True,False,,,17.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, gpxtrkx_Tr, layer, path, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, gpxtrkx_Tr:object, layer:object, path:object, geometry:geometry",Shusha_tracklog,,Survey,0.006,True
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\004_Shusha\Shapefiles\Shusha_tracklog_buffered_dissolved1.shp,Shusha_tracklog_buffered_dissolved1,success,,EPSG:3857,3857.0,Polygon,"[np.float64(3885300.7230625553), np.float64(3240153.727664017), np.float64(3886951.783500137), np.float64(3240779.7173593445)]","[(3885320.073904471, 3240808.345335714), (3886972.9695741725, 3240680.5963222533), (3886925.143091571, 3240061.7877393365), (3885272.2474218695, 3240189.536752797)]",1.0,True,False,,,14.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, geometry:geometry",Shusha_tracklog,,Survey,0.001,False
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\004_Shusha\Shapefiles\Shusha_tracklog_buffered_dissolved2.shp,Shusha_tracklog_buffered_dissolved2,success,,EPSG:3857,3857.0,Polygon,"[np.float64(3885786.148967823), np.float64(3240192.5339280968), np.float64(3886971.688753071), np.float64(3241227.570099557)]","[(3886070.5230514705, 3241431.5396307227), (3887012.708779814, 3240360.334539588), (3886526.5105818165, 3239932.6956056864), (3885584.324853473, 3241003.900696821)]",1.0,True,False,,,14.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, geometry:geometry",Shusha_tracklog,,Survey,0.001,False
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\004_Shusha\Shapefiles\Shusha_tracklog_buffered_dissolved3.shp,Shusha_tracklog_buffered_dissolved3,success,,EPSG:3857,3857.0,Polygon,"[np.float64(3885301.3460166757), np.float64(3240190.4829012863), np.float64(3886954.1679631905), np.float64(3241327.607018668)]","[(3886774.9036318483, 3239998.3489146787), (3885248.0297970795, 3240684.3876859522), (3885553.9306491767, 3241365.212192004), (3887080.8044839455, 3240679.1734207305)]",1.0,True,False,,,15.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, gpxtrkx_Tr, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, gpxtrkx_Tr:object, geometry:geometry",Shusha_tracklog,,Survey,0.001,False
D:\NEOM_PROJECT\Marine_New_Data\Species Management Plans project (Dugong)\1. Reports\Survey\Old File - Species Recovery plans project\Shapefiles\Old data\004_Shusha\Shapefiles\Shusha_tracklog_buffered_dissolved4.shp,Shusha_tracklog_buffered_dissolved4,success,,EPSG:3857,3857.0,MultiPolygon,"[np.float64(3860314.3024052163), np.float64(3240226.3995763552), np.float64(3886930.543447297), np.float64(3255697.170627772)]","[(3860345.8806521483, 3255715.3732563355), (3886976.3655816833, 3240461.5494892984), (3886717.640783988, 3240009.861641454), (3860087.1558544524, 3255263.685408491)]",1.0,True,False,,,15.0,"name, cmt, desc, src, link1_href, link1_text, link1_type, link2_href, link2_text, link2_type, number, type, gpxx_Track, gpxtrkx_Tr, geometry","name:object, cmt:object, desc:object, src:object, link1_href:object, link1_text:object, link1_type:object, link2_href:object, link2_text:object, link2_type:object, number:float64, type:object, gpxx_Track:object, gpxtrkx_Tr:object, geometry:geometry",Shusha_tracklog,,Survey,0.001,False
